Year,Round,Circuit,TeamName,Abbreviation,QualiPos,GridPosition,ClassifiedPosition,Status,Time
2022,7,Monaco,McLaren,RIC,14.0,14.0,13.0,Finished,0 days 00:00:57.635000
2022,7,Monaco,Aston Martin,STR,18.0,18.0,14.0,Finished,0 days 00:01:00.802000
2022,7,Monaco,Williams,LAT,19.0,19.0,15.0,+1 Lap,
2022,7,Monaco,Alfa Romeo,ZHO,20.0,20.0,16.0,+1 Lap,
2022,7,Monaco,AlphaTauri,TSU,11.0,11.0,17.0,+1 Lap,
2022,8,Baku,Red Bull Racing,VER,3.0,3.0,1.0,Finished,0 days 01:34:05.941000
2022,8,Baku,Red Bull Racing,PER,2.0,2.0,2.0,Finished,0 days 00:00:20.823000
2022,8,Baku,Mercedes,RUS,5.0,5.0,3.0,Finished,0 days 00:00:45.995000
2022,8,Baku,Mercedes,HAM,7.0,7.0,4.0,Finished,0 days 00:01:11.679000
2022,8,Baku,AlphaTauri,GAS,6.0,6.0,5.0,Finished,0 days 00:01:17.299000
2022,8,Baku,Aston Martin,VET,9.0,9.0,6.0,Finished,0 days 00:01:24.099000
2022,8,Baku,Alpine,ALO,10.0,10.0,7.0,Finished,0 days 00:01:28.596000
2022,8,Baku,McLaren,RIC,12.0,12.0,8.0,Finished,0 days 00:01:32.207000
2022,8,Baku,McLaren,NOR,11.0,11.0,9.0,Finished,0 days 00:01:32.556000
2022,8,Baku,Alpine,OCO,13.0,13.0,10.0,Finished,0 days 00:01:48.184000
2022,8,Baku,Alfa Romeo,BOT,15.0,15.0,11.0,+1 Lap,
2022,8,Baku,Williams,ALB,17.0,17.0,12.0,+1 Lap,
2022,8,Baku,AlphaTauri,TSU,8.0,8.0,13.0,+1 Lap,
2022,8,Baku,Haas F1 Team,MSC,20.0,20.0,14.0,+1 Lap,
2022,8,Baku,Williams,LAT,18.0,18.0,15.0,+1 Lap,
2022,9,Montréal,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 01:36:21.757000
2022,9,Montréal,Ferrari,SAI,3.0,3.0,2.0,Finished,0 days 00:00:00.993000
2022,9,Montréal,Mercedes,HAM,4.0,4.0,3.0,Finished,0 days 00:00:07.006000
2022,9,Montréal,Mercedes,RUS,8.0,8.0,4.0,Finished,0 days 00:00:12.313000
2022,9,Montréal,Ferrari,LEC,15.0,19.0,5.0,Finished,0 days 00:00:15.168000
2022,9,Montréal,Alpine,OCO,7.0,7.0,6.0,Finished,0 days 00:00:23.890000
2022,9,Montréal,Alfa Romeo,BOT,11.0,11.0,7.0,Finished,0 days 00:00:25.247000
2022,9,Montréal,Alfa Romeo,ZHO,10.0,10.0,8.0,Finished,0 days 00:00:26.952000
2022,9,Montréal,Alpine,ALO,2.0,2.0,9.0,Finished,0 days 00:00:29.945000
2022,9,Montréal,Aston Martin,STR,18.0,17.0,10.0,Finished,0 days 00:00:38.222000
2022,9,Montréal,McLaren,RIC,9.0,9.0,11.0,Finished,0 days 00:00:43.047000
2022,9,Montréal,Aston Martin,VET,17.0,16.0,12.0,Finished,0 days 00:00:44.245000
2022,9,Montréal,Williams,ALB,12.0,12.0,13.0,Finished,0 days 00:00:44.893000
2022,9,Montréal,AlphaTauri,GAS,16.0,15.0,14.0,Finished,0 days 00:00:45.183000
2022,9,Montréal,McLaren,NOR,14.0,14.0,15.0,Finished,0 days 00:00:52.145000
2022,9,Montréal,Williams,LAT,19.0,18.0,16.0,Finished,0 days 00:00:59.978000
2022,9,Montréal,Haas F1 Team,MAG,5.0,5.0,17.0,Finished,0 days 00:01:08.180000
2022,10,Silverstone,Ferrari,SAI,1.0,1.0,1.0,Finished,0 days 02:17:50.311000
2022,10,Silverstone,Red Bull Racing,PER,4.0,4.0,2.0,Finished,0 days 00:00:03.779000
2022,10,Silverstone,Mercedes,HAM,5.0,5.0,3.0,Finished,0 days 00:00:06.225000
2022,10,Silverstone,Ferrari,LEC,3.0,3.0,4.0,Finished,0 days 00:00:08.546000
2022,10,Silverstone,Alpine,ALO,7.0,7.0,5.0,Finished,0 days 00:00:09.571000
2022,10,Silverstone,McLaren,NOR,6.0,6.0,6.0,Finished,0 days 00:00:11.943000
2022,10,Silverstone,Red Bull Racing,VER,2.0,2.0,7.0,Finished,0 days 00:00:18.777000
2022,10,Silverstone,Haas F1 Team,MSC,19.0,19.0,8.0,Finished,0 days 00:00:18.995000
2022,10,Silverstone,Aston Martin,VET,18.0,18.0,9.0,Finished,0 days 00:00:22.356000
2022,10,Silverstone,Haas F1 Team,MAG,17.0,17.0,10.0,Finished,0 days 00:00:24.590000
2022,10,Silverstone,Aston Martin,STR,20.0,20.0,11.0,Finished,0 days 00:00:26.147000
2022,10,Silverstone,Williams,LAT,10.0,10.0,12.0,Finished,0 days 00:00:32.511000
2022,10,Silverstone,McLaren,RIC,14.0,14.0,13.0,Finished,0 days 00:00:32.817000
2022,10,Silverstone,AlphaTauri,TSU,13.0,13.0,14.0,Finished,0 days 00:00:40.910000
2022,12,Le Castellet,Red Bull Racing,VER,2.0,2.0,1.0,Finished,0 days 01:30:02.112000
2022,12,Le Castellet,Mercedes,HAM,4.0,4.0,2.0,Finished,0 days 00:00:10.587000
2022,12,Le Castellet,Mercedes,RUS,6.0,6.0,3.0,Finished,0 days 00:00:16.495000
2022,12,Le Castellet,Red Bull Racing,PER,3.0,3.0,4.0,Finished,0 days 00:00:17.310000
2022,12,Le Castellet,Ferrari,SAI,9.0,19.0,5.0,Finished,0 days 00:00:28.872000
2022,12,Le Castellet,Alpine,ALO,7.0,7.0,6.0,Finished,0 days 00:00:42.879000
2022,12,Le Castellet,McLaren,NOR,5.0,5.0,7.0,Finished,0 days 00:00:52.026000
2022,12,Le Castellet,Alpine,OCO,12.0,10.0,8.0,Finished,0 days 00:00:56.959000
2022,12,Le Castellet,McLaren,RIC,11.0,9.0,9.0,Finished,0 days 00:01:00.372000
2022,12,Le Castellet,Aston Martin,STR,17.0,15.0,10.0,Finished,0 days 00:01:02.549000
2022,12,Le Castellet,Aston Martin,VET,14.0,12.0,11.0,Finished,0 days 00:01:04.494000
2022,12,Le Castellet,AlphaTauri,GAS,16.0,14.0,12.0,Finished,0 days 00:01:05.448000
2022,12,Le Castellet,Williams,ALB,15.0,13.0,13.0,Finished,0 days 00:01:08.565000
2022,12,Le Castellet,Alfa Romeo,BOT,13.0,11.0,14.0,Finished,0 days 00:01:16.666000
2022,12,Le Castellet,Haas F1 Team,MSC,19.0,17.0,15.0,Finished,0 days 00:01:20.394000
2022,12,Le Castellet,Alfa Romeo,ZHO,18.0,16.0,16.0,+6 Laps,
2022,13,Budapest,Red Bull Racing,VER,10.0,10.0,1.0,Finished,0 days 01:39:35.912000
2022,13,Budapest,Mercedes,HAM,7.0,7.0,2.0,Finished,0 days 00:00:07.834000
2022,13,Budapest,Mercedes,RUS,1.0,1.0,3.0,Finished,0 days 00:00:12.337000
2022,13,Budapest,Ferrari,SAI,2.0,2.0,4.0,Finished,0 days 00:00:14.579000
2022,13,Budapest,Red Bull Racing,PER,11.0,11.0,5.0,Finished,0 days 00:00:15.688000
2022,13,Budapest,Ferrari,LEC,3.0,3.0,6.0,Finished,0 days 00:00:16.047000
2022,13,Budapest,McLaren,NOR,4.0,4.0,7.0,Finished,0 days 00:01:18.300000
2022,13,Budapest,Alpine,ALO,6.0,6.0,8.0,+1 Lap,
2022,13,Budapest,Alpine,OCO,5.0,5.0,9.0,+1 Lap,
2022,13,Budapest,Aston Martin,VET,18.0,18.0,10.0,+1 Lap,
2022,13,Budapest,Aston Martin,STR,14.0,14.0,11.0,+1 Lap,
2022,13,Budapest,AlphaTauri,GAS,19.0,0.0,12.0,+1 Lap,
2022,13,Budapest,Alfa Romeo,ZHO,12.0,12.0,13.0,+1 Lap,
2022,13,Budapest,Haas F1 Team,MSC,15.0,15.0,14.0,+1 Lap,
2022,13,Budapest,McLaren,RIC,9.0,9.0,15.0,+1 Lap,
2022,13,Budapest,Haas F1 Team,MAG,13.0,13.0,16.0,+1 Lap,
2022,13,Budapest,Williams,ALB,17.0,17.0,17.0,+1 Lap,
2022,13,Budapest,Williams,LAT,20.0,19.0,18.0,+1 Lap,
2022,13,Budapest,AlphaTauri,TSU,16.0,16.0,19.0,+2 Laps,
2022,14,Spa-Francorchamps,Red Bull Racing,VER,1.0,14.0,1.0,Finished,0 days 01:25:52.894000
2022,14,Spa-Francorchamps,Red Bull Racing,PER,3.0,2.0,2.0,Finished,0 days 00:00:17.841000
2022,14,Spa-Francorchamps,Ferrari,SAI,2.0,1.0,3.0,Finished,0 days 00:00:26.886000
2022,14,Spa-Francorchamps,Mercedes,RUS,8.0,5.0,4.0,Finished,0 days 00:00:29.140000
2022,14,Spa-Francorchamps,Alpine,ALO,6.0,3.0,5.0,Finished,0 days 00:01:13.256000
2022,14,Spa-Francorchamps,Ferrari,LEC,4.0,15.0,6.0,Finished,0 days 00:01:14.936000
2022,14,Spa-Francorchamps,Alpine,OCO,5.0,16.0,7.0,Finished,0 days 00:01:15.640000
2022,14,Spa-Francorchamps,Aston Martin,VET,16.0,10.0,8.0,Finished,0 days 00:01:18.107000
2022,14,Spa-Francorchamps,AlphaTauri,GAS,12.0,0.0,9.0,Finished,0 days 00:01:32.181000
2022,14,Spa-Francorchamps,Williams,ALB,9.0,6.0,10.0,Finished,0 days 00:01:41.900000
2022,14,Spa-Francorchamps,Aston Martin,STR,14.0,9.0,11.0,Finished,0 days 00:01:43.078000
2022,14,Spa-Francorchamps,McLaren,NOR,10.0,17.0,12.0,Finished,0 days 00:01:44.739000
2022,14,Spa-Francorchamps,AlphaTauri,TSU,19.0,0.0,13.0,Finished,0 days 00:01:45.217000
2022,14,Spa-Francorchamps,Alfa Romeo,ZHO,13.0,18.0,14.0,Finished,0 days 00:01:46.252000
2022,14,Spa-Francorchamps,McLaren,RIC,11.0,7.0,15.0,Finished,0 days 00:01:47.163000
2022,14,Spa-Francorchamps,Haas F1 Team,MAG,18.0,12.0,16.0,+1 Lap,
2022,14,Spa-Francorchamps,Haas F1 Team,MSC,15.0,19.0,17.0,+1 Lap,
2022,14,Spa-Francorchamps,Williams,LAT,17.0,11.0,18.0,+1 Lap,
2022,16,Monza,Red Bull Racing,VER,2.0,7.0,1.0,Finished,0 days 01:20:27.511000
2022,16,Monza,Ferrari,LEC,1.0,1.0,2.0,Finished,0 days 00:00:02.446000
2022,16,Monza,Mercedes,RUS,6.0,2.0,3.0,Finished,0 days 00:00:03.405000
2022,16,Monza,Ferrari,SAI,3.0,18.0,4.0,Finished,0 days 00:00:05.061000
2022,16,Monza,Mercedes,HAM,5.0,19.0,5.0,Finished,0 days 00:00:05.380000
2022,16,Monza,Red Bull Racing,PER,4.0,13.0,6.0,Finished,0 days 00:00:06.091000
2022,16,Monza,McLaren,NOR,7.0,3.0,7.0,Finished,0 days 00:00:06.207000
2022,16,Monza,AlphaTauri,GAS,9.0,5.0,8.0,Finished,0 days 00:00:06.396000
2022,16,Monza,Williams,DEV,13.0,8.0,9.0,Finished,0 days 00:00:07.122000
2022,16,Monza,Alfa Romeo,ZHO,14.0,9.0,10.0,Finished,0 days 00:00:07.910000
2022,16,Monza,Alpine,OCO,11.0,14.0,11.0,Finished,0 days 00:00:08.323000
2022,16,Monza,Haas F1 Team,MSC,20.0,17.0,12.0,Finished,0 days 00:00:08.549000
2022,16,Monza,Alfa Romeo,BOT,12.0,15.0,13.0,+1 Lap,
2022,16,Monza,AlphaTauri,TSU,15.0,20.0,14.0,+1 Lap,
2022,16,Monza,Williams,LAT,16.0,10.0,15.0,+1 Lap,
2022,16,Monza,Haas F1 Team,MAG,19.0,16.0,16.0,+1 Lap,
2022,17,Marina Bay,Red Bull Racing,PER,2.0,2.0,1.0,Finished,0 days 02:02:20.238000
2022,17,Marina Bay,Ferrari,LEC,1.0,1.0,2.0,Finished,0 days 00:00:02.595000
2022,17,Marina Bay,Ferrari,SAI,4.0,4.0,3.0,Finished,0 days 00:00:10.305000
2022,17,Marina Bay,McLaren,NOR,6.0,6.0,4.0,Finished,0 days 00:00:21.133000
2022,17,Marina Bay,McLaren,RIC,17.0,16.0,5.0,Finished,0 days 00:00:53.282000
2022,17,Marina Bay,Aston Martin,STR,12.0,11.0,6.0,Finished,0 days 00:00:56.330000
2022,17,Marina Bay,Red Bull Racing,VER,8.0,8.0,7.0,Finished,0 days 00:00:58.825000
2022,17,Marina Bay,Aston Martin,VET,14.0,13.0,8.0,Finished,0 days 00:01:00.032000
2022,17,Marina Bay,Mercedes,HAM,3.0,3.0,9.0,Finished,0 days 00:01:01.515000
2022,17,Marina Bay,AlphaTauri,GAS,7.0,7.0,10.0,Finished,0 days 00:01:09.576000
2022,17,Marina Bay,Alfa Romeo,BOT,16.0,15.0,11.0,Finished,0 days 00:01:28.844000
2022,17,Marina Bay,Haas F1 Team,MAG,9.0,9.0,12.0,Finished,0 days 00:01:32.610000
2022,17,Marina Bay,Haas F1 Team,MSC,13.0,12.0,13.0,+1 Lap,
2022,17,Marina Bay,Mercedes,RUS,11.0,0.0,14.0,+2 Laps,
2022,18,Suzuka,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 03:01:44.004000
2022,18,Suzuka,Red Bull Racing,PER,4.0,4.0,2.0,Finished,0 days 00:00:27.066000
2022,18,Suzuka,Ferrari,LEC,2.0,2.0,3.0,Finished,0 days 00:00:31.763000
2022,18,Suzuka,Alpine,OCO,5.0,5.0,4.0,Finished,0 days 00:00:39.685000
2022,18,Suzuka,Mercedes,HAM,6.0,6.0,5.0,Finished,0 days 00:00:40.326000
2022,18,Suzuka,Aston Martin,VET,9.0,9.0,6.0,Finished,0 days 00:00:46.358000
2022,18,Suzuka,Alpine,ALO,7.0,7.0,7.0,Finished,0 days 00:00:46.369000
2022,18,Suzuka,Mercedes,RUS,8.0,8.0,8.0,Finished,0 days 00:00:47.661000
2022,18,Suzuka,Williams,LAT,20.0,20.0,9.0,Finished,0 days 00:01:10.143000
2022,18,Suzuka,McLaren,NOR,10.0,10.0,10.0,Finished,0 days 00:01:10.782000
2022,18,Suzuka,McLaren,RIC,11.0,11.0,11.0,Finished,0 days 00:01:12.877000
2022,18,Suzuka,Aston Martin,STR,19.0,19.0,12.0,Finished,0 days 00:01:13.904000
2022,18,Suzuka,AlphaTauri,TSU,13.0,13.0,13.0,Finished,0 days 00:01:15.599000
2022,18,Suzuka,Haas F1 Team,MAG,18.0,18.0,14.0,Finished,0 days 00:01:26.016000
2022,18,Suzuka,Alfa Romeo,BOT,12.0,12.0,15.0,Finished,0 days 00:01:26.496000
2022,18,Suzuka,Alfa Romeo,ZHO,14.0,14.0,16.0,Finished,0 days 00:01:27.043000
2022,18,Suzuka,Haas F1 Team,MSC,15.0,15.0,17.0,Finished,0 days 00:01:32.523000
2022,18,Suzuka,AlphaTauri,GAS,17.0,17.0,18.0,Finished,0 days 00:01:48.091000
2022,19,Austin,Red Bull Racing,VER,3.0,2.0,1.0,Finished,0 days 01:42:11.687000
2022,19,Austin,Mercedes,HAM,5.0,3.0,2.0,Finished,0 days 00:00:05.023000
2022,19,Austin,Ferrari,LEC,2.0,12.0,3.0,Finished,0 days 00:00:07.501000
2022,19,Austin,Red Bull Racing,PER,4.0,9.0,4.0,Finished,0 days 00:00:08.293000
2022,19,Austin,Mercedes,RUS,6.0,4.0,5.0,Finished,0 days 00:00:44.815000
2022,19,Austin,McLaren,NOR,8.0,6.0,6.0,Finished,0 days 00:00:53.785000
2022,19,Austin,Alpine,ALO,9.0,14.0,7.0,Finished,0 days 00:00:55.078000
2022,19,Austin,Aston Martin,VET,12.0,10.0,8.0,Finished,0 days 00:01:05.354000
2022,19,Austin,Haas F1 Team,MAG,16.0,13.0,9.0,Finished,0 days 00:01:05.834000
2022,19,Austin,AlphaTauri,TSU,15.0,19.0,10.0,Finished,0 days 00:01:10.919000
2022,19,Austin,Alpine,OCO,18.0,0.0,11.0,Finished,0 days 00:01:12.875000
2022,19,Austin,Alfa Romeo,ZHO,14.0,18.0,12.0,Finished,0 days 00:01:16.164000
2022,19,Austin,Williams,ALB,11.0,8.0,13.0,Finished,0 days 00:01:20.057000
2022,19,Austin,AlphaTauri,GAS,13.0,11.0,14.0,Finished,0 days 00:01:21.763000
2022,19,Austin,Haas F1 Team,MSC,19.0,16.0,15.0,Finished,0 days 00:01:24.490000
2022,19,Austin,McLaren,RIC,17.0,15.0,16.0,Finished,0 days 00:01:30.487000
2022,19,Austin,Williams,LAT,20.0,17.0,17.0,Finished,0 days 00:01:43.588000
2022,22,Yas Island,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 01:27:45.914000
2022,22,Yas Island,Ferrari,LEC,3.0,3.0,2.0,Finished,0 days 00:00:08.771000
2022,22,Yas Island,Red Bull Racing,PER,2.0,2.0,3.0,Finished,0 days 00:00:10.093000
2022,22,Yas Island,Ferrari,SAI,4.0,4.0,4.0,Finished,0 days 00:00:24.892000
2022,22,Yas Island,Mercedes,RUS,6.0,6.0,5.0,Finished,0 days 00:00:35.888000
2022,22,Yas Island,McLaren,NOR,7.0,7.0,6.0,Finished,0 days 00:00:56.234000
2022,22,Yas Island,Alpine,OCO,8.0,8.0,7.0,Finished,0 days 00:00:57.240000
2022,22,Yas Island,Aston Martin,STR,14.0,14.0,8.0,Finished,0 days 00:01:16.931000
2022,22,Yas Island,McLaren,RIC,10.0,13.0,9.0,Finished,0 days 00:01:23.268000
2022,22,Yas Island,Aston Martin,VET,9.0,9.0,10.0,Finished,0 days 00:01:23.898000
2022,22,Yas Island,AlphaTauri,TSU,12.0,11.0,11.0,Finished,0 days 00:01:29.371000
2022,22,Yas Island,Alfa Romeo,ZHO,15.0,15.0,12.0,+1 Lap,
2022,22,Yas Island,Williams,ALB,19.0,19.0,13.0,+1 Lap,
2022,22,Yas Island,AlphaTauri,GAS,17.0,17.0,14.0,+1 Lap,
2022,22,Yas Island,Alfa Romeo,BOT,18.0,18.0,15.0,+1 Lap,
2022,22,Yas Island,Haas F1 Team,MSC,13.0,12.0,16.0,+1 Lap,
2022,22,Yas Island,Haas F1 Team,MAG,16.0,16.0,17.0,+1 Lap,
2023,1,Sakhir,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 01:33:56.736000
2023,1,Sakhir,Red Bull Racing,PER,2.0,2.0,2.0,Finished,0 days 00:00:11.987000
2023,1,Sakhir,Aston Martin,ALO,5.0,5.0,3.0,Finished,0 days 00:00:38.637000
2023,1,Sakhir,Ferrari,SAI,4.0,4.0,4.0,Finished,0 days 00:00:48.052000
2023,1,Sakhir,Mercedes,HAM,7.0,7.0,5.0,Finished,0 days 00:00:50.977000
2023,1,Sakhir,Aston Martin,STR,8.0,8.0,6.0,Finished,0 days 00:00:54.502000
2023,1,Sakhir,Mercedes,RUS,6.0,6.0,7.0,Finished,0 days 00:00:55.873000
2023,1,Sakhir,Alfa Romeo,BOT,12.0,12.0,8.0,Finished,0 days 00:01:12.647000
2023,1,Sakhir,Alpine,GAS,20.0,20.0,9.0,Finished,0 days 00:01:13.753000
2023,1,Sakhir,Williams,ALB,15.0,15.0,10.0,Finished,0 days 00:01:29.774000
2023,1,Sakhir,AlphaTauri,TSU,14.0,14.0,11.0,Finished,0 days 00:01:30.870000
2023,2,Jeddah,Red Bull Racing,PER,1.0,1.0,1.0,Finished,0 days 01:21:14.894000
2023,2,Jeddah,Red Bull Racing,VER,15.0,15.0,2.0,Finished,0 days 00:00:05.355000
2023,2,Jeddah,Aston Martin,ALO,3.0,2.0,3.0,Finished,0 days 00:00:20.728000
2023,2,Jeddah,Mercedes,RUS,4.0,3.0,4.0,Finished,0 days 00:00:25.866000
2023,2,Jeddah,Mercedes,HAM,8.0,7.0,5.0,Finished,0 days 00:00:31.065000
2023,2,Jeddah,Ferrari,SAI,5.0,4.0,6.0,Finished,0 days 00:00:35.876000
2023,2,Jeddah,Ferrari,LEC,2.0,12.0,7.0,Finished,0 days 00:00:43.162000
2023,2,Jeddah,Alpine,OCO,7.0,6.0,8.0,Finished,0 days 00:00:52.832000
2023,2,Jeddah,Alpine,GAS,10.0,9.0,9.0,Finished,0 days 00:00:54.747000
2023,2,Jeddah,Haas F1 Team,MAG,13.0,13.0,10.0,Finished,0 days 00:01:04.826000
2023,2,Jeddah,AlphaTauri,TSU,16.0,16.0,11.0,Finished,0 days 00:01:07.494000
2023,2,Jeddah,Haas F1 Team,HUL,11.0,10.0,12.0,Finished,0 days 00:01:10.588000
2023,2,Jeddah,Alfa Romeo,ZHO,12.0,11.0,13.0,Finished,0 days 00:01:16.060000
2023,2,Jeddah,AlphaTauri,DEV,18.0,18.0,14.0,Finished,0 days 00:01:17.478000
2023,2,Jeddah,McLaren,PIA,9.0,8.0,15.0,Finished,0 days 00:01:25.021000
2023,2,Jeddah,Williams,SAR,20.0,20.0,16.0,Finished,0 days 00:01:26.293000
2023,2,Jeddah,McLaren,NOR,19.0,19.0,17.0,Finished,0 days 00:01:26.445000
2023,3,Melbourne,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 02:32:38.371000
2023,3,Melbourne,Mercedes,HAM,3.0,3.0,2.0,Finished,0 days 00:00:00.179000
2023,3,Melbourne,Aston Martin,ALO,4.0,4.0,3.0,Finished,0 days 00:00:00.769000
2023,3,Melbourne,Aston Martin,STR,6.0,6.0,4.0,Finished,0 days 00:00:03.082000
2023,3,Melbourne,Red Bull Racing,PER,20.0,20.0,5.0,Finished,0 days 00:00:03.320000
2023,3,Melbourne,McLaren,NOR,13.0,13.0,6.0,Finished,0 days 00:00:03.701000
2023,3,Melbourne,Haas F1 Team,HUL,10.0,10.0,7.0,Finished,0 days 00:00:04.939000
2023,3,Melbourne,McLaren,PIA,16.0,16.0,8.0,Finished,0 days 00:00:05.382000
2023,3,Melbourne,Alfa Romeo,ZHO,17.0,17.0,9.0,Finished,0 days 00:00:05.713000
2023,3,Melbourne,AlphaTauri,TSU,12.0,12.0,10.0,Finished,0 days 00:00:06.052000
2023,3,Melbourne,Alfa Romeo,BOT,19.0,19.0,11.0,Finished,0 days 00:00:06.513000
2023,3,Melbourne,Ferrari,SAI,5.0,5.0,12.0,Finished,0 days 00:00:06.594000
2023,5,Miami,Red Bull Racing,VER,9.0,9.0,1.0,Finished,0 days 01:27:38.241000
2023,5,Miami,Red Bull Racing,PER,1.0,1.0,2.0,Finished,0 days 00:00:05.384000
2023,5,Miami,Aston Martin,ALO,2.0,2.0,3.0,Finished,0 days 00:00:26.305000
2023,5,Miami,Mercedes,RUS,6.0,6.0,4.0,Finished,0 days 00:00:33.229000
2023,5,Miami,Ferrari,SAI,3.0,3.0,5.0,Finished,0 days 00:00:42.511000
2023,5,Miami,Mercedes,HAM,13.0,13.0,6.0,Finished,0 days 00:00:51.249000
2023,5,Miami,Ferrari,LEC,7.0,7.0,7.0,Finished,0 days 00:00:52.988000
2023,5,Miami,Alpine,GAS,5.0,5.0,8.0,Finished,0 days 00:00:55.670000
2023,5,Miami,Alpine,OCO,8.0,8.0,9.0,Finished,0 days 00:00:58.123000
2023,5,Miami,Haas F1 Team,MAG,4.0,4.0,10.0,Finished,0 days 00:01:02.945000
2023,5,Miami,AlphaTauri,TSU,17.0,17.0,11.0,Finished,0 days 00:01:04.309000
2023,5,Miami,Aston Martin,STR,18.0,18.0,12.0,Finished,0 days 00:01:04.754000
2023,5,Miami,Alfa Romeo,BOT,10.0,10.0,13.0,Finished,0 days 00:01:11.637000
2023,5,Miami,Williams,ALB,11.0,11.0,14.0,Finished,0 days 00:01:12.861000
2023,5,Miami,Haas F1 Team,HUL,12.0,12.0,15.0,Finished,0 days 00:01:14.950000
2023,5,Miami,Alfa Romeo,ZHO,14.0,14.0,16.0,Finished,0 days 00:01:18.440000
2023,5,Miami,McLaren,NOR,16.0,16.0,17.0,Finished,0 days 00:01:27.717000
2023,5,Miami,AlphaTauri,DEV,15.0,15.0,18.0,Finished,0 days 00:01:28.949000
2023,6,Monaco,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 01:48:51.980000
2023,6,Monaco,Aston Martin,ALO,2.0,2.0,2.0,Finished,0 days 00:00:27.921000
2023,6,Monaco,Alpine,OCO,4.0,3.0,3.0,Finished,0 days 00:00:36.990000
2023,6,Monaco,Mercedes,HAM,6.0,5.0,4.0,Finished,0 days 00:00:39.062000
2023,6,Monaco,Mercedes,RUS,8.0,8.0,5.0,Finished,0 days 00:00:56.284000
2023,6,Monaco,Ferrari,LEC,3.0,6.0,6.0,Finished,0 days 00:01:01.890000
2023,6,Monaco,Alpine,GAS,7.0,7.0,7.0,Finished,0 days 00:01:02.362000
2023,6,Monaco,Ferrari,SAI,5.0,4.0,8.0,Finished,0 days 00:01:03.391000
2023,7,Barcelona,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 01:27:57.940000
2023,7,Barcelona,Mercedes,HAM,5.0,4.0,2.0,Finished,0 days 00:00:24.090000
2023,7,Barcelona,Mercedes,RUS,12.0,12.0,3.0,Finished,0 days 00:00:32.389000
2023,7,Barcelona,Red Bull Racing,PER,11.0,11.0,4.0,Finished,0 days 00:00:35.812000
2023,7,Barcelona,Ferrari,SAI,2.0,2.0,5.0,Finished,0 days 00:00:45.698000
2023,7,Barcelona,Aston Martin,STR,6.0,5.0,6.0,Finished,0 days 00:01:03.320000
2023,7,Barcelona,Aston Martin,ALO,9.0,8.0,7.0,Finished,0 days 00:01:04.127000
2023,7,Barcelona,Alpine,OCO,7.0,6.0,8.0,Finished,0 days 00:01:09.242000
2023,7,Barcelona,Alfa Romeo,ZHO,13.0,13.0,9.0,Finished,0 days 00:01:11.878000
2023,7,Barcelona,Alpine,GAS,4.0,10.0,10.0,Finished,0 days 00:01:13.530000
2023,7,Barcelona,Ferrari,LEC,19.0,19.0,11.0,Finished,0 days 00:01:14.419000
2023,7,Barcelona,AlphaTauri,TSU,15.0,15.0,12.0,Finished,0 days 00:01:15.416000
2023,8,Montréal,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 01:33:58.348000
2023,8,Montréal,Aston Martin,ALO,3.0,2.0,2.0,Finished,0 days 00:00:09.570000
2023,8,Montréal,Mercedes,HAM,4.0,3.0,3.0,Finished,0 days 00:00:14.168000
2023,8,Montréal,Ferrari,LEC,11.0,10.0,4.0,Finished,0 days 00:00:18.648000
2023,8,Montréal,Ferrari,SAI,8.0,11.0,5.0,Finished,0 days 00:00:21.540000
2023,8,Montréal,Red Bull Racing,PER,12.0,12.0,6.0,Finished,0 days 00:00:51.028000
2023,8,Montréal,Williams,ALB,10.0,9.0,7.0,Finished,0 days 00:01:00.813000
2023,8,Montréal,Alpine,OCO,6.0,6.0,8.0,Finished,0 days 00:01:01.692000
2023,8,Montréal,Aston Martin,STR,13.0,16.0,9.0,Finished,0 days 00:01:04.402000
2023,8,Montréal,Alfa Romeo,BOT,15.0,14.0,10.0,Finished,0 days 00:01:04.432000
2023,8,Montréal,McLaren,PIA,9.0,8.0,11.0,Finished,0 days 00:01:05.101000
2023,8,Montréal,Alpine,GAS,17.0,15.0,12.0,Finished,0 days 00:01:05.249000
2023,8,Montréal,McLaren,NOR,7.0,7.0,13.0,Finished,0 days 00:01:08.363000
2023,8,Montréal,AlphaTauri,TSU,16.0,19.0,14.0,Finished,0 days 00:01:13.423000
2023,10,Silverstone,Red Bull Racing,VER,1.0,1.0,1.0,Finished,0 days 01:25:16.938000
2023,10,Silverstone,McLaren,NOR,2.0,2.0,2.0,Finished,0 days 00:00:03.798000
2023,10,Silverstone,Mercedes,HAM,7.0,7.0,3.0,Finished,0 days 00:00:06.783000
2023,10,Silverstone,McLaren,PIA,3.0,3.0,4.0,Finished,0 days 00:00:07.776000
2023,10,Silverstone,Mercedes,RUS,6.0,6.0,5.0,Finished,0 days 00:00:11.206000
